color_lat_in,color_selec_in,orient_lat_in,orient_selec_in,neutral_lat_in,neutral_selec_in,color_lat_out,color_selec_out,orient_lat_out,orient_selec_out,neutral_lat_out,neutral_selec_out,path,session,cluster_ch,pos_lat,pos_selec,avgfr_in,avgfr_out,t_before_s_on,area,matrix_row,matrix_col,cluster_group
,nan,,nan,,nan,,nan,1031.0,o1,1015.0,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_good32_neu.h5,2022-11-22_10-59-03,54,996.0,out,0.4989495798319327,0.7187085360459974,200,v4,4,5,good
,nan,,nan,,nan,,nan,,nan,980.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_good33_neu.h5,2022-11-22_10-59-03,55,211.0,out,0.3628724216959511,0.5279743476337904,200,v4,3,4,good
,nan,242.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_good34_neu.h5,2022-11-22_10-59-03,55,232.0,in,0.3986822001527884,0.127156125608138,200,v4,3,4,good
,nan,400.0,o1,1168.0,sample,1070.0,c5,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_good35_neu.h5,2022-11-22_10-59-03,59,251.0,in,0.7711038961038962,0.43951791242812915,200,v4,5,4,good
272.0,c5,307.0,o1,220.0,sample,,nan,,nan,1237.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_mua27_neu.h5,2022-11-22_10-59-03,59,238.0,in,11.206073338426279,8.773772666961522,200,v4,5,4,mua
606.0,c1,1007.0,o1,1053.0,sample,,nan,,nan,910.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_good36_neu.h5,2022-11-22_10-59-03,63,193.0,out,2.5162337662337664,2.5901149933657672,200,v4,7,4,good
324.0,c5,308.0,o1,591.0,sample,,nan,,nan,366.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-22_10-59-03_Riesling_v4_e1_r1_mua28_neu.h5,2022-11-22_10-59-03,63,403.0,out,11.43286860198625,11.695599292348518,200,v4,7,4,mua
1252.0,c5,251.0,o5,826.0,n0,,nan,348.0,o5,744.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua1_neu.h5,2022-11-28_10-23-27,0,215.0,out,22.369081779053086,25.00297689926173,200,v4,6,2,mua
184.0,c5,205.0,o5,195.0,sample,,nan,,nan,734.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good1_neu.h5,2022-11-28_10-23-27,6,191.0,in,5.498565279770445,4.322457728030483,200,v4,0,2,good
179.0,c5,252.0,o5,,nan,,nan,649.0,o5,844.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good2_neu.h5,2022-11-28_10-23-27,7,555.0,in,5.839311334289813,7.1296737318409145,200,v4,7,2,good
223.0,c5,252.0,o1,,nan,,nan,1045.0,o1,1182.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua2_neu.h5,2022-11-28_10-23-27,10,304.0,in,4.140961262553802,3.8669921409859493,200,v4,2,3,mua
284.0,c5,229.0,o5,319.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua3_neu.h5,2022-11-28_10-23-27,20,258.0,in,4.946197991391678,2.5601333650869256,200,v4,5,1,mua
,nan,286.0,o5,523.0,n0,,nan,,nan,1019.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua4_neu.h5,2022-11-28_10-23-27,27,274.0,in,1.3002152080344331,1.0300071445582282,200,v4,5,0,mua
261.0,c1,336.0,o5,292.0,sample,,nan,,nan,572.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua5_neu.h5,2022-11-28_10-23-27,29,173.0,out,14.327474892395983,10.898428197189808,200,v4,6,0,mua
,nan,1171.0,o1,256.0,sample,,nan,,nan,1103.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua6_neu.h5,2022-11-28_10-23-27,29,1051.0,in,5.046628407460545,3.9503453203143604,200,v4,6,0,mua
242.0,c1,253.0,o1,216.0,n0,,nan,,nan,1143.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good3_neu.h5,2022-11-28_10-23-27,30,282.0,in,2.5089670014347205,2.3547273160276254,200,v4,0,1,good
,nan,236.0,o5,,nan,724.0,c5,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua7_neu.h5,2022-11-28_10-23-27,30,196.0,in,1.9081779053084647,1.970707311264587,200,v4,0,1,mua
182.0,c5,253.0,o5,,nan,,nan,649.0,o5,843.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua8_neu.h5,2022-11-28_10-23-27,40,555.0,in,5.819583931133429,7.090974041438438,200,v4,0,7,mua
,nan,198.0,o5,372.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua9_neu.h5,2022-11-28_10-23-27,44,157.0,in,15.089670014347202,12.130864491545607,200,v4,4,7,mua
245.0,c5,231.0,o5,328.0,n0,,nan,,nan,672.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua10_neu.h5,2022-11-28_10-23-27,45,202.0,out,14.221664275466283,15.843057870921648,200,v4,5,7,mua
213.0,c1,170.0,o1,218.0,sample,,nan,1083.0,o1,255.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good4_neu.h5,2022-11-28_10-23-27,46,183.0,in,29.33106169296987,28.27458918790188,200,v4,6,7,good
204.0,c5,199.0,o1,241.0,sample,,nan,914.0,o5,698.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good5_neu.h5,2022-11-28_10-23-27,62,191.0,in,14.944404591104734,13.089426053822338,200,v4,0,5,good
,nan,181.0,o1,181.0,sample,,nan,230.0,o1,695.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua11_neu.h5,2022-11-28_10-23-27,47,182.0,in,7.279411764705882,5.441771850440581,200,v4,7,7,mua
,nan,173.0,o5,253.0,sample,,nan,,nan,419.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good6_neu.h5,2022-11-28_10-23-27,55,173.0,in,11.319942611190818,6.203858061443201,200,v4,3,4,good
233.0,c1,342.0,o5,664.0,sample,,nan,,nan,608.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua12_neu.h5,2022-11-28_10-23-27,2,971.0,out,7.697274031563845,8.862229102167182,200,v4,4,2,mua
,nan,,nan,416.0,n0,,nan,,nan,417.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good7_neu.h5,2022-11-28_10-23-27,2,227.0,out,0.5774748923959827,0.9883305548940223,200,v4,4,2,good
,nan,,nan,,nan,,nan,,nan,769.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good8_neu.h5,2022-11-28_10-23-27,4,,nan,0.05738880918220947,0.07442248154322458,200,v4,2,2,good
497.0,c1,497.0,o1,606.0,sample,,nan,,nan,577.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good9_neu.h5,2022-11-28_10-23-27,4,218.0,out,1.054519368723099,0.7948321028816385,200,v4,2,2,good
407.0,c1,248.0,o1,414.0,n0,,nan,271.0,o5,436.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua13_neu.h5,2022-11-28_10-23-27,4,168.0,out,3.1187230989956958,4.828530602524411,200,v4,2,2,mua
220.0,c5,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua14_neu.h5,2022-11-28_10-23-27,5,,nan,0.6456241032998565,0.6132412479161705,200,v4,1,2,mua
,nan,,nan,1020.0,sample,,nan,854.0,o5,527.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua15_neu.h5,2022-11-28_10-23-27,6,337.0,out,1.3199426111908177,1.7563705644201,200,v4,0,2,mua
624.0,c5,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua16_neu.h5,2022-11-28_10-23-27,7,1001.0,out,1.0634863701578192,1.2145748987854252,200,v4,7,2,mua
,nan,494.0,o5,830.0,sample,,nan,951.0,o5,832.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua17_neu.h5,2022-11-28_10-23-27,8,340.0,out,1.680416068866571,1.6462252917361277,200,v4,0,3,mua
249.0,c5,224.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good10_neu.h5,2022-11-28_10-23-27,8,238.0,in,0.859038737446198,0.41081209811859964,200,v4,0,3,good
,nan,,nan,1214.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good11_neu.h5,2022-11-28_10-23-27,9,,nan,0.059182209469153514,0.05953798523457966,200,v4,1,3,good
,nan,,nan,738.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good12_neu.h5,2022-11-28_10-23-27,9,,nan,0.025107604017216643,0.0178613955703739,200,v4,1,3,good
,nan,,nan,1002.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua18_neu.h5,2022-11-28_10-23-27,11,431.0,out,0.7335007173601148,0.8900928792569659,200,v4,3,3,mua
,nan,,nan,243.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua19_neu.h5,2022-11-28_10-23-27,11,187.0,out,1.0258249641319943,1.2830435818051917,200,v4,3,3,mua
298.0,c5,302.0,o1,273.0,sample,,nan,304.0,o1,1135.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua20_neu.h5,2022-11-28_10-23-27,12,255.0,in,9.33106169296987,6.132412479161705,200,v4,4,3,mua
,nan,,nan,337.0,n0,,nan,,nan,738.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good13_neu.h5,2022-11-28_10-23-27,11,244.0,out,0.744261119081779,0.7382710169087878,200,v4,3,3,good
110.0,c5,1030.0,o5,354.0,n0,,nan,,nan,488.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua21_neu.h5,2022-11-28_10-23-27,14,218.0,out,3.708751793400287,5.120266730173851,200,v4,6,3,mua
,nan,,nan,,nan,,nan,,nan,621.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua22_neu.h5,2022-11-28_10-23-27,16,268.0,out,3.8199426111908177,4.125982376756371,200,v4,7,1,mua
,nan,,nan,,nan,,nan,,nan,998.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua23_neu.h5,2022-11-28_10-23-27,17,398.0,out,0.8572453371592539,1.0270302452964992,200,v4,0,0,mua
,nan,,nan,116.0,sample,,nan,,nan,501.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua24_neu.h5,2022-11-28_10-23-27,18,215.0,out,1.291248206599713,3.0870445344129553,200,v4,6,1,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good14_neu.h5,2022-11-28_10-23-27,19,452.0,out,0.5667144906743186,0.6191950464396285,200,v4,1,0,good
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua25_neu.h5,2022-11-28_10-23-27,19,472.0,out,8.678263988522238,8.353179328411526,200,v4,1,0,mua
1198.0,c1,,nan,466.0,n0,,nan,,nan,299.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua26_neu.h5,2022-11-28_10-23-27,32,293.0,out,4.695121951219512,6.90640628721124,200,v4,6,6,mua
204.0,c1,,nan,212.0,n0,,nan,,nan,556.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good15_neu.h5,2022-11-28_10-23-27,34,212.0,out,12.21664275466284,12.842343415098833,200,v4,4,6,good
,nan,250.0,o5,277.0,n0,,nan,,nan,1081.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good16_neu.h5,2022-11-28_10-23-27,43,246.0,in,0.7406743185078909,1.37532745891879,200,v4,3,7,good
,nan,,nan,375.0,n0,,nan,107.0,o1,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua27_neu.h5,2022-11-28_10-23-27,46,,nan,1.0598995695839313,1.1222910216718265,200,v4,6,7,mua
278.0,c1,,nan,,nan,,nan,885.0,o5,1038.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua28_neu.h5,2022-11-28_10-23-27,48,238.0,in,2.7869440459110475,2.801262205286973,200,v4,7,5,mua
,nan,,nan,252.0,n0,,nan,,nan,898.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua29_neu.h5,2022-11-28_10-23-27,50,199.0,out,7.019368723098996,6.933198380566802,200,v4,6,5,mua
,nan,251.0,o1,327.0,n0,,nan,,nan,878.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua30_neu.h5,2022-11-28_10-23-27,53,215.0,out,20.154232424677186,23.1513455584663,200,v4,2,4,mua
,nan,234.0,o1,278.0,n0,,nan,830.0,o1,710.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good17_neu.h5,2022-11-28_10-23-27,54,225.0,out,13.27116212338594,15.003572279114076,200,v4,4,5,good
,nan,481.0,o5,641.0,sample,,nan,,nan,1062.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua31_neu.h5,2022-11-28_10-23-27,54,,nan,3.154591104734577,3.497856632531555,200,v4,4,5,mua
,nan,338.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua32_neu.h5,2022-11-28_10-23-27,55,437.0,in,0.41786226685796274,0.5001190759704691,200,v4,3,4,mua
285.0,c5,965.0,o5,,nan,,nan,,nan,1029.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua33_neu.h5,2022-11-28_10-23-27,56,933.0,out,5.306671449067432,5.602524410573946,200,v4,3,5,mua
,nan,232.0,o1,712.0,sample,,nan,417.0,o1,261.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua34_neu.h5,2022-11-28_10-23-27,56,381.0,out,9.70229555236729,10.091688497261252,200,v4,3,5,mua
,nan,314.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua35_neu.h5,2022-11-28_10-23-27,58,,nan,0.20624103299856528,0.19647535127411286,200,v4,2,5,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua36_neu.h5,2022-11-28_10-23-27,59,,nan,0.4895982783357245,0.4078351988568707,200,v4,5,4,mua
295.0,c5,,nan,300.0,n0,,nan,,nan,1081.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua37_neu.h5,2022-11-28_10-23-27,61,219.0,out,1.9458393113342898,2.3249583234103355,200,v4,6,4,mua
,nan,,nan,1220.0,n0,0.0,c1,794.0,o1,328.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua38_neu.h5,2022-11-28_10-23-27,62,992.0,out,2.7510760401721663,3.3936651583710407,200,v4,0,5,mua
1235.0,c5,,nan,595.0,n0,,nan,873.0,o1,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_good18_neu.h5,2022-11-28_10-23-27,63,202.0,out,1.5333572453371591,1.8218623481781375,200,v4,7,4,good
614.0,c1,409.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-28_10-23-27_Riesling_v4_e1_r1_mua39_neu.h5,2022-11-28_10-23-27,63,192.0,in,9.68077474892396,9.207549416527746,200,v4,7,4,mua
572.0,c1,310.0,o5,,nan,,nan,,nan,834.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua1_neu.h5,2022-11-30_10-42-03,4,231.0,out,13.437334393216746,16.776018099547514,200,v4,2,2,mua
,nan,,nan,,nan,,nan,,nan,523.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua2_neu.h5,2022-11-30_10-42-03,5,,nan,0.7336380498145204,0.7805429864253394,200,v4,1,2,mua
190.0,c5,220.0,o5,203.0,sample,,nan,854.0,o5,801.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_good1_neu.h5,2022-11-30_10-42-03,6,206.0,in,4.7380100688924225,3.9434389140271495,200,v4,0,2,good
,nan,354.0,o1,590.0,sample,339.0,c1,817.0,o5,879.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua3_neu.h5,2022-11-30_10-42-03,6,265.0,in,3.833797032326444,3.6266968325791855,200,v4,0,2,mua
,nan,505.0,o5,,nan,,nan,758.0,o5,859.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_good2_neu.h5,2022-11-30_10-42-03,7,531.0,in,1.5583598304186541,1.9638009049773755,200,v4,7,2,good
,nan,,nan,305.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_good3_neu.h5,2022-11-30_10-42-03,9,,nan,0.04471383147853736,0.03393665158371041,200,v4,1,3,good
,nan,181.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua4_neu.h5,2022-11-30_10-42-03,9,401.0,in,4.847310545839958,4.002262443438914,200,v4,1,3,mua
284.0,c5,253.0,o1,,nan,,nan,,nan,1034.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua5_neu.h5,2022-11-30_10-42-03,10,302.0,in,3.399907260201378,3.3733031674208145,200,v4,2,3,mua
170.0,c5,777.0,o1,270.0,n0,,nan,,nan,606.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_good4_neu.h5,2022-11-30_10-42-03,11,214.0,out,1.000264970853206,1.334841628959276,200,v4,3,3,good
,nan,,nan,311.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua6_neu.h5,2022-11-30_10-42-03,11,475.0,out,1.2288023317435084,1.5475113122171944,200,v4,3,3,mua
,nan,,nan,297.0,n0,,nan,,nan,1097.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua7_neu.h5,2022-11-30_10-42-03,13,932.0,out,0.7104531001589826,0.9570135746606335,200,v4,5,3,mua
447.0,c1,,nan,,nan,,nan,,nan,505.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua8_neu.h5,2022-11-30_10-42-03,15,232.0,out,2.5486883942766294,3.4570135746606336,200,v4,7,3,mua
,nan,1035.0,o5,,nan,,nan,783.0,o5,813.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua9_neu.h5,2022-11-30_10-42-03,17,249.0,out,1.7736486486486487,2.794117647058824,200,v4,0,0,mua
273.0,c5,357.0,o5,331.0,sample,,nan,,nan,1034.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua10_neu.h5,2022-11-30_10-42-03,18,285.0,in,6.268216746157923,6.787330316742081,200,v4,6,1,mua
264.0,c5,218.0,o5,308.0,sample,,nan,,nan,712.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-11-30_10-42-03_Riesling_v4_e1_r1_mua11_neu.h5,2022-11-30_10-42-03,20,216.0,in,6.225158982511924,2.475113122171946,200,v4,5,1,mua
